id,full_text,final_sentiment
1205,Ini akibat oknum bambang hero yg jadi asal muasal #tangkapbambanghero #adilioknum #kejagungri #dominuslitis #indonesiagelap https://t.co/eUpi3alL5Y,negatif
1206,Ada kepentingan besar dibalik ini semua #tangkapbambanghero #adilioknum #kejagungri #dominuslitis #indonesiagelap https://t.co/8u8CERcR3P,negatif
1207,@AraituLaki @aksioma02 @pertamina Mereka nipu rakyat ugal-ugalan rakyat harusnya balas dengan ugal-ugalan juga. Yang selama ini dirugikan beli Pertamax harus minta ganti BBM Gratis ke Pertamina. Setuju gak? #IndonesiaGelap,negatif
1208,@Louis_chantika Pejabat korup Mental bandit rampok maling pencuri Bajingan Bangsat semua tanpa terkecuali termasuk yg di Istana Negara/Merdeka Gedung2 Pemerintahan Kementerian Gedung MPR/DPR. Untung gw GOLPUT dlm Pileg 2024 DPR RI &amp; DPRD kmrn. #IndonesiaGelap https://t.co/jxhxhZybCd,negatif
1209,Ikannya aja sampe buta #IndonesiaGelap,netral
1210,@tempodotco The real KOLUSI bersama² antara Presiden dan calon presiden utk mencapai tujuaan kelompok dan golongannya. Dibuktikan dengan ucapan terima kasihnya bukan kepada rakyat dia berterima kasih. #IndonesiaGelap,negatif
1211,@fantsguy SARAN YA KALAU MACANG KAYAK GITU LEBIH BAIK BAKAR MOBIL NYA BILA PERLU SAMA ORANG DI DALAM NYA ORANG TERSEBUT TIDAK ADA GUNANYA UNTUK HIDUP . #IndonesiaGelap,negatif
1212,@AK_47_new Sekarang dapat lawan setanding #keok #BayarBayarBayar @DivHumas_Polri #IndonesiaGelap,negatif
1213,Dosa mereka membuat rakyat babel menderita #IndonesiaGelap #Kaburajadulu #kejagungRi #dominuslitis #babel #271t https://t.co/rS8AlqFWGF,negatif
1214,@NMuzaefa @sersanmabuk Lebih suka nyimak kalau TNI beramai-ramai keroyok dan usir TKW China yang telah memiskinkan rakyat indonesia. #UsirTKAChina #IndonesiaGelap #DarkIndnesia,negatif
1215,@cobeh2022 Habis gelap terbitlah koma. Habis koma endingnya bubar.....!!!! πdha$mu . #IndonesiaGelap,negatif
1216,@Piyusaja2 Tolong disadari juga Semua keributan ini bisa jadi hanya pengalihan isu Danantara dan isu miring lain nya dari rezim saat ini Asli lah ini beneran #IndonesiaGelap,negatif
1217,Ini sih kasus yg sengaja dibuat2 seperti ada kepentingan soal bisnis #IndonesiaGelap #Kaburajadulu #kejagungRi #dominuslitis #babel #271t https://t.co/1jcOmSupcj,negatif
1218,seharusnya tertunduk malu! bukan tersenyum dibawah syahdu melihat semut merambati gedungmu #IndonesiaGelap,negatif
1219,Kejaksaan lagi kejar setoran naikin rating biar jadi APH no 1 di Indonesia kocak emang #IndonesiaGelap #Kaburajadulu #kejagungRi #dominuslitis #babel #271t https://t.co/MgOKbP31G3,negatif
1220,@penaikhwan RT/RW LURAH CAMAT BUPATI .... APA TIDUR !!!!! #President @prabowo #RT #RW #KEPALADESA #CAMAT #BUPATI #INDONESIAGELAP @prabowo @gibran_tweet,negatif
1221,@S4N_W1B1 Penggantinya fufufafa... #IndonesiaGelap yang terang cuma keluarga dan kroni dia doang... Anjir...,negatif
1222,Kenapa sih para pejabat kita giliran udah ketahuan maling uang negara harus dipakein masker? Lagi pilek atau gimana? Ok! Jadi SPBU bkn lagi akronim dari Stasiun Pengisian Bahanbakar Umum tapi Stasiun Perampokan Bahanbakar Umum Negara ini mmg makin sakit yah #IndonesiaGelap,negatif
1223,@tijabar maling uang rakyat kalau hanya di penjara sama aja bohong lebih baik di exsekusi seperti negara china . #indonesiagelap #indonesiadrama #indonesiapadam #indonesiapanas #china #RRC,negatif
1224,Ini sih kasus yg sengaja dibuat2 seperti ada kepentingan soal bisnis #IndonesiaGelap #Kaburajadulu #kejagungRi #dominuslitis #babel #271t https://t.co/sgwPxeRNVS,negatif
1225,Ada banyak Kasus Pelanggaran HAM berat Dr Puluhan Tahun Lalu Berharap Sama @NataliusPigai2 @Just_Mugiyanto utk Pengadakan pengadilan HAM independet di indonesia .. jauhhh .. #IndonesiaGelap,negatif
1226,@sutanmangara Indonesia darurat hukum..hukumnya kebalik yang bener dikasusin yang salah dibiarin.. Hukum di Indonesia bisa nego selama SOPAN (sogokannya pantas) dikira semua didunia ini kgk ada pertanggungjawabannya.. Allah yahdik #IndonesiaGelap #AdiliJokowi,negatif
1227,@RagilSemar Maraban beurit #IndonesiaGelap,netral
1228,Emang selalu gini yak kondisinya(?) dahal pas jaman bocah cuman tau berita2 seorang anak dikutuk jadi ikan pari penampakan di adzan maghrib global viralnya lagu gaby &amp; punk street indonesia dll. Skrg(?) d spam sama berita2 bikin istighfar mulu #IndonesiaGelap,netral
1229,Tobat ges masa' iye mau masuk neraka bareng pejabrut korup #IndonesiaGelap,negatif
1230,@BosPurwa Semua ada masanya.. Para pengkhianat bangsa dan negara ini akan berakhir dengan sendirinya.. Jangan seneng dlu ya.. Semua ada pertanggungjawabannya.. Bersiap² aja.. Allah itu maha Adil #IndonesiaGelap #AdiliJokowi,negatif
1231,@tempodotco saya tambahin #indonesiagelap,netral
1232,@bagemeee Mereka dahar beurit #IndonesiaGelap,negatif
1233,@arifin34533 Ndasmu!!! #IndonesiaGelap,negatif
1234,@CakKhum Para pengkhianat bangsa dan negara.. #IndonesiaGelap #AdiliJokowi,negatif
1235,@Dandhy_Laksono SELAMAT DATANG DI NEGERI PARA PEJABAT ASU #IndonesiaGelap,negatif
1236,@MichelAdam717 Aparat pelindung siapa???......... #IndonesiaGelap,negatif
1237,Malu ga tuh salah tangkap.. Baru di Indonesia orang yang ga bersalah dikasusin yang salah dibiarin.. Indonesia emang darurat hukum. #IndonesiaGelap #AdiliJokowi,negatif
1238,@msaid_didu Kapanggih ayeuna mah ....... Geus moal baleg #IndonesiaGelap,negatif
1239,@Mdy_Asmara1701 Dosa ga yach klo ketawa.. Tapi kan usahanya cuma formalitas.. #IndonesiaGelap #AdiliJokowi,negatif
1240,and I will always say mampus itulah hasil dari kelakuan tone deaf kalian #IndonesiaGelap,negatif
1241,@DS_yantie Ndasmu!!! #IndonesiaGelap,negatif
1242,@mrcorleoneeeeee Lu aja yg jelas buzzernya Prabowo &amp; elit2 pengkhianat! Emang ga da debat rakyat tahu #IndonesiaGelap. Prabowo elit2 pengkhianat &amp; situ aja yg sibuk bikin ilusi Indonesia Cerah lewat buzzer2 influencer &amp; media. Jd yg sedang melakukan war trhdp rakyat ya kalian ini elit2!,negatif
1243,@kompascom Ya pasti yang muda kuda yang ngeliat #IndonesiaGelap kalo si wowo mungkin udah checkout duluan .... dan bebas dari tanggung jawab ... https://t.co/GKqcIQOQIX,negatif
1244,Lu aja yg jelas buzzernya Prabowo &amp; elit2 pengkhianat! Emang ga da debat rakyat tahu #IndonesiaGelap. Prabowo elit2 pengkhianat &amp; situ aja yg sibuk bikin ilusi Indonesia Cerah lewat buzzer2 influencer &amp; media. Jd yg sedang melakukan war trhdp rakyat ya kalian ini elit2!,negatif
1245,Udah kurang ditipu apalag rakyat Indonesia ini. Penipuan dari hulu ke hilir. Penipuan yg dibeking secara terstruktur. Yakin loe pemerintahnya gk tau??? Bego aja klo gk tau!!! #IndonesiaGelap #IndonesiaGelap #IndonesiaGelap,negatif
1246,#IndonesiaGelap #AdiliJokowi Lenyap begitu saja..,negatif
1247,@asumsico Makanya koruptor tuh wajib hukum mati dan denda 10x kerugian negara sita aset dr harta dan keluarga koruptor atas bwah kanan kiri. Gw jamin mw sejahat2 orng klau hukuman berat mikir lagi... ornag yg 300t aja cuma 6.5 thun. Kan koplak hukum d indonesia #IndonesiaGelap,negatif
1248,woi ini hukum pancung lah koruptor2 di negara lu sat @prabowo. ohiya sama aja kan ya lu? #IndonesiaGelap #IndonesiaGelap2025,negatif
1249,Anjlok Bro .... #IndonesiaGelap,negatif
1250,Ayo pak Tom lembong Gugat balik. #IndonesiaGelap #AdiliJokowi,negatif
1251,#IndonesiaGelap #AdiliJokowi Allah yahdik.,netral
1252,@humansnob Ubur ubur ikan lele Koruptor takabur karna vonis nya sepele Ubur ubur ikan lele Polisi tidur adalah yg paling kece Ubur ubur ikan lele Danantara cukong makmur rakyat kecele Ubur ubur ikan lele Bensin dibatasi sisane dicampur jadi mahal lek #IndonesiaGelap,negatif
1253,Di TIPU BANGSA LAIN DI TIPU BANGSA SENDIRI #korupsipertamina #korupsimerajalela #IndonesiaGelap,negatif
1254,@Mdy_Asmara1701 Tergantung kemampuan tahanan.. Jika SOPAN (sogokannya pantas) yach bisa nego #IndonesiaGelap #AdiliJokowi,negatif
1255,Masih #IndonesiaGelap https://t.co/hX3LVN4vcA,netral
1256,@puanmaharani_ri Jangan mengatasnamakan rakyat klo yang terjadi sebenarnya bermanfaat untuk kepentingan pejabat pemerintahan.. Rakyat selalu di jadikan tumbal untuk kepentingan kalian. Allah yahdik #IndonesiaGelap #AdiliJokowi,negatif
1257,@NenkMonica Rakyat diperbudak oleh sistem yg mereka buat secara sepihak jelas ini penjajahan. Pantas disebut #IndonesiaGelap tidak ada yg sifatnya transparan dan semoga kalian di Neraka pemimpin yg berlaku zolim @prabowo dosa kalian terhadap rakyat sudah melampaui batas.,negatif
1258,@artant0 pemerintah brengsek #IndonesiaGelap,negatif
1259,@tempodotco Mampus lu wo ndasmu #IndonesiaGelap #AdiliJokowi,negatif
1260,@M45Broo_ Sebagai tanda bakti murid kepada guru #IndonesiaGelap #AdiliJokowi,netral
1261,@Dandhy_Laksono Kesan pesan februari? Babak belur coy belum selesai kasus A udh diganjel sana sini - aksi #IndonesiaGelap - Danantara - Korupsi pertamina - Efisiensi - Sukatani,negatif
1262,menyala bro #IndonesiaGelap wkwk habis kata2 gw buat negara ini,negatif
1263,KORUPTOR MENCURI TRILIUNAN.. MAKAN BERGIZI GRATIS. CUMA LAUK TEMPE DAN TELUR SEPOTONG. #IndonesiaGelap https://t.co/YGLmTi2xww,negatif
1264,Kesan pesan februari? Babak belur coy belum selesai kasus A udh diganjel sana sini - demo #IndonesiaGelap - Danantara - Korupsi pertamina - Efisiensi - Sukatani,negatif
1265,Polisi geblek! Ambulan bawa pasien bukannya dikasih jln malah ditilang! Hebat bgt polisi di Konoha. @ListyoSigitP @DivHumas_Polri #IndonesiaGelap #adilijokowimeluas https://t.co/xx58gEtnb1,negatif
1266,KPK dilemahin Koruptor dibanyakin KKN dicontohin Oligarki disuburin hasilnya... Rakyat makin miskin Trus hebatnya Mulyono di mana ? #IndonesiaGelap https://t.co/FIMlFtP03Y,negatif
1267,@hammsqi Gasinnn ngabbss gacor parahh emang link nya di danantara #IndonesiaGelap https://t.co/5RAzMHlLa8,netral
1268,@tijabar @wiroi_ Menuju Indonesia Cemas Balik Kanan Bubar Jalan... #IndonesiaSarangRampok #IndonesiaGelap,negatif
1269,Keren dan asyik neh Lagu Mulyono #IndonesiaGelap #AdiliJokowi https://t.co/OhCeYXhHsY,negatif
1270,Era baru kolonial start over di sepakbola nasional. Jabatan penasihat teknis timnas dikasi ke jordi cruyff Termasuk bagian #IndonesiaGelap ga?,negatif
1271,@SiaranBolaLive Tolonglah para koruptor dihukum mati dan sita semua asetnya. Kami rakyat indonesia ingin mendapatkan kehidupan yang layak. Dan ingin indonesia menjadi negara maju bebas korupsi #DaruratKorupsi #IndonesiaGelap #hukummatikoruptor,negatif
1272,Indonesia Bisa gak sih Negara ini di reset ulang aja Tiap hari negara ini makin ajoorrr #IndonesiaGelap,negatif
1273,Algoritma timeline dipenuhi kemarahan publik soal korupsi Pertamina. Hal sekecil pertamax pun boongin rakyat. Kayak gini masih enggan mengakui #IndonesiaGelap dan menganggap Indonesia baik baik saja?,negatif
1274,Semua terjadi dijaman Jokowi. Karena Jokowi #IndonesiaGelap #AdiliJokowi,negatif
1275,Olok-olok Presiden RI atas Tajuh #IndonesiaGelap yg digaungkan oleh Mahasiswa. Utk mengakomodir tuntutan Mahasiswa itu kayaknya mustahil deh ! https://t.co/OqKKitG1et,negatif
1276,@tanyarlfes Makanya kk klo gk mau BAYAR BAYAR BAYAR jangan lapor polisi ! Ehh gk bahaya gk yah ! #INDONESIAGELAP #KABURAJADULU,negatif
1277,Tanda hormat dari seorang presiden kepada seorang yang ikuat andil mengantarkan beliau menggapai singgasana. #Indonesia #IndonesiaGelap https://t.co/sxHrtvdCGm,negatif
1278,@kompascom #BoikotPertamina Mendingan swasta emang. BUMN TAI #IndonesiaGelap,negatif
1279,Di YouTube bertebaran video yang mendiskreditkan gerakan perlawanan rakyat di aksi #IndonesiaGelap kemarin. Banyak video demo yang dikatakan tidak beradab atau kurang ajar. Karena berorasi dengan nyanyian misal Prabowo anjing dll.,negatif
1280,Menuju Indonesia Cemas #IndonesiaGelap #IndonesiaGelap https://t.co/nOXebnQ78r,negatif
1281,NEGARA INI UDAH BENAR2 GELAP. #IndonesiaGelap,negatif
1282,Ini ni akibat dari oknum bambang hero yang ga bertanggyng dan muncul masalah masalah ini‍ #tangkapbambanghero #adilioknum #kejagungri #dominuslitis #IndonesiaGelap https://t.co/RmmJJL5YZt,negatif
1283,Gendeng..... Opo2 d korup mesakne sing tumbas pertamax #IndonesiaGelap,negatif
1284,Jadi emang biasanya lebih sering pake Shell dibanding Pertamina dan karena minggu2 kmrn Shell stocknya ga ada jadilah ke Pertamina yang gampang didapet eh 2x isi rasanya sama aja jauh feel power yang didapet perbandingannya dengan kalau pakai V-Power.. #IndonesiaGelap,negatif
1285,@pasifisstate kemarin @niwseir koar-koar mananih A mananih G kok diem soal #IndonesiaGelap giliran pemilu aja suara kita dicari sekarang udah paham kan? masa sekelas mantan pegawai pemerintahan kudu dikasih contoh dulu,negatif
1286,Ini akan menjadi kerusakan sesion 2 Bahkan mungkin akan lebih full power lagi dg kapasitas beliau sbg mantan Jenderal Sudirman TNI Yg luar biasa loyalitas personal dibelakangnya. Ini akan menjadikan Indonesia betul #IndonesiaGelap gulita.,negatif
1287,Kita selalu ditipu oleh penguasa #IndonesiaGelap,negatif
1288,Twitter jdi X . Xnxx jadi apa ? #IndonesiaGelap,netral
1289,#IndonesiaGelap Terima kasih adik adik mahasiswa. Teruslah suarakan. Karena kalianlah harapan kami sebagai rakyat. https://t.co/UQ0qv9590v,?
1290,Kalo matiin ntar kebawa mimpi tuh #IndonesiaGelap sedih..,negatif
1291,Oplos terossssss!! Tipu rakyat terooossss!!! Makin gelap #IndonesiaGelap https://t.co/Ig0MOqtT84,negatif
1292,Yang bilang #IndonesiaGelap itu rakyat yang memiliki nalar waras pak... Rakyat menjunjung tinggi rasa keadilan.. Seharusnya mantan koruptor dan terduga kasus sudah tidak pantas menjabat di pemerintahan... Pandangan saya situasi ini sudah krodit @prabowo @Gerindra @bang_dasco,negatif
1293,Recap #IndonesiaGelap selama Februari: - Pelarangan penjualan gas elpiji - BBM non-BUMN tiba2 kosong - Realokasi APBN (pelayanan publik menurun layoff ASN &amp; Tenaga honorer) - Proyek sembrono Danantara - Pembungkaman karya seni - MBG tak kunjung membaik - Korupsi Dirut Pertamina,negatif
1294,beliau bukan sembarang beliau @0tk0il #IndonesiaGelap https://t.co/OXSakQo8L3,?
1295,Abis tukang ngeroko jadi tumbal PC lupa dimatiin jadi pelaku. Siapa lagi yg pantas jadi bahan alasan bego2in publik? #IndonesiaGelap https://t.co/QjD8LTF5GD,negatif
1296,Sudahlah Tuhan hancurkan saja negeri ini kami sudah muak dibohongi dihina dikangkangi diinjak dibodohi oleh para petinggi negara ini selama ini. Tidak ada keamanan dan kenyamaan hidup di negeri penuh kegelapan ini. #IndonesiaGelap https://t.co/mSjIlpW7Pw,negatif
1297,@Tan_Mar3M konoha negri di awan... tapi awan hitam... penyebab timbul #IndonesiaGelap,negatif
1298,Sesama muslim harus saling memaafkan Berat rasanya kalo buat pemerintah meski kita se-server. #IndonesiaGelap,negatif
1299,@DivHumas_Polri Parah nih di kabupaten Kotawaringin Barat ... #BisnisKriminalisasi #IndonesiaGelap https://t.co/URkrL8iNXl,negatif
1300,Tenang...Tenang Masih ada Kesempatan Pulang Dari Bui #IndonesiaGelap #pertamina #pertamax #Rusak #Danantara #adilijokowimeluas https://t.co/aLRY5jXKl0,negatif
1301,@semestasains Udah ga peduli lingkungan ga jd berguna pula. Org² ama kasus ini sedikit banyaknya jd lupa nih krn si pelaku terus²an bikin keanehan baru lainnya yg diluar akal sehat. #IndonesiaGelap,negatif
1302,Sepertinya sudah saatnya solusi ini dapat diterapkan dalam peraku korupsi di negara ini berapa juta orang sudah di zolimi sama manusia manusia seperti ini. Hukum lembek tidak akan pernah merubah negara ini menjadi lebih baik #IndonesiaGelap #DaruratKorupsi https://t.co/9dbzmPEtGs,negatif
1303,Sdh sering baca dan dengar berita deposito hilang dari bank BUMN. Sdh gak aman dan tdk bisa dipercaya lagi deposito di bank BUMN @BNI #IndonesiaGelap #adilijokowimeluas https://t.co/LI4rkW3kA5,negatif
1304,Menyusul pabrik² yg sudah kolaps kali ini tiga pabrik yg akan tutup yakni PT. Sanken Indonesia PT. Tokai Kagu Indonesia dan PT. Yamaha Musical. Penutupan pabrik berdampak PHK kepada ribuan pekerja. #IndonesiaGelap https://t.co/ju8DV605c4,negatif
1305,MAAPPP SEBELUMNYA TP ADA YANG PUNYA THREAD TENTANG PROBLEM2 YANG DI UP DI #IndonesiaGelap nggak yaaaaa?!!!! AKU MAU KASIH KE TEMENKU FAKTA BIAR MATANYA MELEKKK GA MALAH MENGHUJAT GA TERIMA KALAH PEMILU WHAT THE DEUCEEEEEEEE https://t.co/y6VoYMY2O9,netral
1306,Ternak @jokowi TIPU2 #IndonesiaGelap,negatif
1307,@pertamina aduh ketahuan jadi gabisa korupsi lagi deh wkwk #IndonesiaGelap @gibran_tweet,negatif
1308,#IndonesiaGelap #KaburAjaDulu muncul bukan tanpa alasan. Banyak kejahatan yang dilakukan oleh pemerintah pada rakyat.,negatif
1309,@Piyusaja2 @jokowi Kalau bukan #IndonesiaGelap lalu ini apa namanya min @Gerindra . Lapor pak Presiden @prabowo,negatif
1310,Jadi curiga apa kasus pertamina ini dibuka buat ngalihin isu #IndonesiaGelap dan danantara? Indonesia tetap gelap tapi seengganya spotlight ga directly ke Prabowo,negatif
1311,Buka twitter kok isinya korupsi terus semakin yakin kalau #IndonesiaGelap,negatif
1312,@MurtadhaOne1 Berefek pada bank plat merah tentunya dan ini bukti carut marut PSNnya jokowi Indonesia sedang tidak baik baik saja #IndonesiaGelap,negatif
1313,Sahkan uu perampasan aset #IndonesiaGelap,negatif
1314,Solusi buat Indonesia tuh cuma kembali ke setelan pabrik..Reset #IndonesiaGelap,negatif
1315,@Widino Pertamini yang ada di pedesaan hanya boleh jual Pertamax. Orang desa dianggap mudah dibohongin. Bangkai memang #IndonesiaGelap,negatif
1316,@Jateng_Twit Iya nyanyi aja.. apalgi dana Pendidikan kita lagi di efisiensi juga #IndonesiaGelap,negatif
1317,Yang sabar ya dek ya #IndonesiaGelap,?
1318,Kami tidak akan pernah rela negara ini di rusak begitu hebatnya. Akan kami lawan sekuat semampu sebisanya... Tanpa tapi &amp; Tanpa menyerah #IndonesiaGelap,negatif
1319,@KemensetnegRI Koruptor punya rumah mewah ratusan milyar HASIL KORUPSI. koruptor Dipenjara sebentar keluar balik ke rumah mewah itu. Rakyat ga punya rumah maling ayam keluar penjara ga bisa kerja. PRESIDEN @prabowo Ternyata melempem.!! Ga bisa memiskinkan koruptor!!! #IndonesiaGelap,negatif
1320,Niat hati pakai BBM Pertamax non Subsidi eh jebule ditipu ternyata Pertalite. Makin bener #IndonesiaGelap,negatif
1321,Adili @jokowi Turunkan @prabowo @gibran_tweet #IndonesiaGelap,negatif
1322,Gelap Gempita by Sukatani. #IndonesiaGelap Gempita. https://t.co/mGKOY0xm6W,netral
1323,Takut kok sama seni. LEMAAAAH!!! #TikusGaruda #IndonesiaGelap https://t.co/T27it2i2t5,negatif
1324,Yg bener.. #IndonesiaGelap,netral
1325,Kepala Negara juga mengungkapkan bahwa Indonesia jauh lebih unggul dari sejumlah negara dari sisi prediksi ekonomi. Lu presiden apa tarot reader dah? #IndonesiaGelap,negatif
1326,buka akun ini cmn bwat melihat #IndonesiaGelap sama komun fwb yg ribut mulu... lama lama ganti nama jadi komun fans windah beribut,netral
1327,Kadang memang lebih enak dibawah kadang lebih enak diatas. Posisi gantian atas-bawah idaman banyak orang mungkin juga warga dunia secara umum ya. #indonesiaberkhayal #IndonesiaGelap https://t.co/FwGKbwXYcu,netral
1328,Udah gak ketolong ini negara #IndonesiaGelap,negatif
1329,Jadi mau nanya korupsi pertamax 193T itu tanda indonesia terang apa #Indonesiagelap ?,negatif
1330,@PapiUcit Pertalite Dioplos Air Pertamax dioplos Pertalite Turbo Dioplos Pertamax... Kesimpulan yg paling bener adalah #IndonesiaGelap,negatif
1331,Aaaaaaakabar baik ditengah #IndonesiaGelap,netral
1332,@detikcom #IndonesiaGelap woi..dengarin teriakan rakyat diparlemen jalanan...100H acak kadut mikirin 2029 lagi...,negatif
1333,Meni hideung ngabelegbeg kitu ih simulasi #IndonesiaGelap kah. Kesan pertama liat logonya kebayang merk ban dunlop https://t.co/E6BnLJNJGt,negatif
1334,COY YANG MAHASISWA TIATI di tiktok sekarang briefing buzzernya lagi nyerang mahasiswa yng demo #IndonesiaGelap https://t.co/3f9Imy47Ux,negatif
1335,@geloraco Yg terima gratifikasi private jet mah lewat ;( #IndonesiaGelap,negatif
1336,@SiaranBolaLive Tikus isi jabatan garuda tinggal tulangnya #IndonesiaGelap https://t.co/RRpjgfpZyV,negatif
1337,@asumsico Pingin dengar suara Ahok yang mantan Komut Pertamina era yg baru lalu kemarin ini kasus baru ditemukan atau kasus pendaman maklumlah sering terjadi kesengajaan pengalihan issue. #IndonesiaGelap,netral
